    0.242973283312369581E+01    0.168185067018431425E+10    0.363730094695324283E+03    0.891256035622285836E+00   -0.355702297909515686E+01   -0.208567900423853381E+01   -0.151275934709731352E+01   -0.213833351529632854E+01   -0.870728591717610456E+01
    0.260589927838437818E+01    0.143034871088605237E+10    0.107184414044141613E+04    0.183650613612547531E+00   -0.491042963232835916E+00   -0.407963972689077892E+01   -0.498233887915123574E+00   -0.216413295456515442E+01   -0.856945848863448134E+01
    0.233247343029487864E+01    0.168673808314993262E+10    0.303136067934459390E+03    0.469283399144750923E+00   -0.264685570981987617E+01   -0.406954819167195581E+01   -0.429756764311102568E+01   -0.244224569291545190E+01   -0.855412026287931759E+01
    0.261859170759813153E+01    0.168090264439184904E+10    0.395303082397764967E+03    0.216889630202008021E+00   -0.264868312295854658E+01   -0.347112739766551659E+01   -0.244150968145292335E+01   -0.565940298281873577E+01   -0.847737160489285024E+01
    0.293997340610799762E+01    0.153685950710855103E+10    0.131929963592134300E+04   -0.105364338981285677E+01   -0.136857703904560069E+01   -0.278867956057910682E+01   -0.103758278065668108E+01   -0.357457518906183047E+01   -0.846657643965368933E+01
    0.259028473500303669E+01    0.165133304703467083E+10    0.741188755870670889E+03   -0.459589948350418886E+00   -0.211926904215169021E+01   -0.360300353539452978E+01   -0.321168957529541377E+01   -0.276335360313490597E+00   -0.844883233825371782E+01
    0.273511435798815405E+01    0.170241543131540656E+10    0.871029860115690781E+03    0.126409126332520039E+01   -0.269355367735721485E+01   -0.410330012028326063E+01   -0.375634409643549727E+01   -0.523382602173668943E+00   -0.839815900949580474E+01
    0.257023803387057459E+01    0.165251437984346318E+10    0.100066210215226852E+04    0.152165610434406062E+01   -0.257021897444128555E+01   -0.447397564119383162E+01   -0.314189816850935300E+01   -0.256397615597054873E+00   -0.834375363823865435E+01
    0.261900056060698194E+01    0.156756027538839793E+10    0.619499467618877702E+03   -0.149787442931816450E+01   -0.955890595068483506E+00   -0.419480895149889399E+00   -0.943116139616128279E+00   -0.420732349961306884E+01   -0.829611932659923568E+01
    0.221589772473635493E+01    0.181230013368765306E+10    0.399668974310086583E+03    0.112253656605655472E+01   -0.412048680909454745E+01   -0.366853904745846382E+01   -0.291741595330072201E+01   -0.572087808887407245E+01   -0.829501198722330457E+01
    0.273681956588554209E+01    0.154356193714856124E+10    0.734331893140181364E+03    0.635968478279275828E+00   -0.543421639957891500E+00   -0.655154377603066607E+00   -0.499322003491854538E+01   -0.395043210356064733E+01   -0.819827722965432848E+01
    0.264741230650873272E+01    0.154963069622223353E+10    0.452389583036067847E+03   -0.157829827021329017E+01   -0.855042039942507159E+00   -0.687704501626534181E+00   -0.448410730925933088E+01   -0.384625292946633257E+01   -0.796758133972497617E+01
    0.276794419022421190E+01    0.142497561230492473E+10    0.989890863658412286E+03   -0.115165248929457675E+01   -0.110752611560481817E+01   -0.102157434165078342E+01   -0.395889831597643438E+01   -0.382513316159490513E+01   -0.774536293333657611E+01
    0.286428079705516092E+01    0.159222261452280307E+10    0.805458736002321757E+03   -0.130794920073725152E+01   -0.164411038853628000E+01   -0.466705138080108561E+01   -0.332231495472675542E+01   -0.336119021981415544E+01   -0.742282275469021968E+01
    0.243550213619028133E+01    0.150864310559376812E+10    0.429651831167982436E+03   -0.118746924540349674E+01   -0.222353788097024108E+00   -0.226585445523046314E+01   -0.313773155910100154E+01   -0.162589823933701805E+01   -0.738668965752335716E+01
    0.282128461819553111E+01    0.151273142630691004E+10    0.102345339929983436E+04    0.222242365369989869E+00   -0.137154677678630410E+01   -0.203903300574619539E+01   -0.284781222745517759E+01   -0.401468788932124987E+01   -0.737957063097321608E+01
    0.269245250993286156E+01    0.167641333294202662E+10    0.456523426512053675E+03    0.135766574256687456E+01   -0.271329005506920407E+01   -0.268533499176329116E+01   -0.581416657451700392E+01   -0.491444619071599842E+01   -0.727823019932775672E+01
    0.268706536012523944E+01    0.158741757838045502E+10    0.642974529777564044E+03   -0.405761071636365322E+00   -0.205596806801833987E+01   -0.166862569341720057E+01   -0.496049215083022066E+01   -0.504519340174839570E+00   -0.727295766544945366E+01
    0.272293819696656314E+01    0.159537704450026274E+10    0.796734250767133744E+03   -0.108895456115838662E+01   -0.187265618951016144E+01   -0.380414016312446224E+01   -0.371580600874080336E+01   -0.167497373586208731E+01   -0.724973340236378050E+01
    0.275245344971251127E+01    0.178637444243045807E+10    0.898503400085595672E+03    0.199770879964975023E+01   -0.351104221647224257E+01   -0.436566229722394716E+01   -0.330164747780706724E+01   -0.353920395693661982E+01   -0.720536643834227242E+01
    0.275264986553167246E+01    0.152556191015085340E+10    0.616569257592060012E+03   -0.753931802584986599E+00   -0.484468227001345397E+00   -0.118538952901038286E+01   -0.338866050999178547E+01   -0.558860363068200883E+01   -0.720127740994162746E+01
    0.275608847322282458E+01    0.158832076686110544E+10    0.918055834977579821E+03   -0.678897418579444967E+00   -0.269502829859550097E+01   -0.222305969403152615E+01   -0.522400771277136755E+01   -0.216524769775390968E+01   -0.715820751183198301E+01
    0.297812742284401200E+01    0.150199013797558904E+10    0.138139048272075979E+04    0.146750101140940536E+01   -0.106645775784082897E+01   -0.209729590421481982E+01   -0.543814541678641206E+01   -0.379906135193836469E+01   -0.715084436258634248E+01
    0.255064710882751378E+01    0.169667107146690559E+10    0.579977084935286030E+03    0.584179268831080734E+00   -0.257919716364445595E+01   -0.343715929243208684E+01   -0.193710432630484952E+01   -0.156204119098383565E+01   -0.709081392028488988E+01
    0.254080600640660847E+01    0.144749059828128934E+10    0.608948868807442977E+03   -0.122614874873841018E+01   -0.393486756873929977E+00   -0.238150446718576969E+01   -0.551139033298713432E+01   -0.174712100444452467E+01   -0.705700272622152536E+01
    0.252137712439012063E+01    0.157220771704580808E+10    0.423987003831270670E+03    0.750151465372401738E+00   -0.673145079039179528E+00   -0.388149599646598453E+01   -0.879913521464790627E+00   -0.357536746729250332E+01   -0.700529103404599507E+01
    0.281442841712374481E+01    0.151802995972574282E+10    0.893368644771423192E+03   -0.259477687284136094E+01   -0.123811572742099951E+01   -0.210203583397734572E+01   -0.124458793292243364E+01   -0.518183340941981019E+01   -0.695774158758548111E+01
    0.228043309384219395E+01    0.166172818767951846E+10    0.435445737239385096E+03    0.196386331008913650E+01   -0.257311348210044777E+01   -0.561937813635088546E+01   -0.273770371897463161E+01   -0.207646288945182000E+00   -0.693150700787133278E+01
    0.251746577559474627E+01    0.142559000261382723E+10    0.843960630760768936E+03   -0.237339022258308940E+01   -0.133350277796209227E+00   -0.494781616682167602E+01   -0.275921657346807336E+01   -0.218374841811607245E+01   -0.686558370896975312E+01
    0.260017037756636782E+01    0.154591473824240136E+10    0.606547002746659473E+03   -0.188204950007249128E+01   -0.173903896343370246E+01   -0.390493731016527112E+01   -0.400372955552316157E+01   -0.299832383102025890E+01   -0.683926138505245795E+01
    0.269542807493908620E+01    0.157993593128173089E+10    0.517617586062085252E+03    0.880838985591641865E+00   -0.773927385240310350E+00   -0.549233158928564169E+01   -0.389954546557753545E+01   -0.426023320429469265E+01   -0.679859845235112115E+01
    0.242941185902508927E+01    0.153684129501855659E+10    0.377358674694904948E+03    0.883971674944667107E+00   -0.229041078039484702E+00   -0.313206973346293926E+01   -0.165637139325881133E+01   -0.280148210528627661E+01   -0.679530536606884628E+01
    0.283979998946891321E+01    0.171178646326660490E+10    0.122917314875302668E+04   -0.538579960379474088E+00   -0.329009049183102498E+01   -0.341562568560637780E+01   -0.280141155209434523E+01   -0.458376233765945607E+01   -0.678955074981829387E+01
    0.278584526200954796E+01    0.170008357990014029E+10    0.582101612064505275E+03    0.369464615820955800E-01   -0.298836088917891196E+01   -0.279955495020287781E+01   -0.372686997452700508E+01   -0.511946475344452345E+01   -0.677392806757045118E+01
    0.250649754254205170E+01    0.176993578283205056E+10    0.640662787690143205E+03    0.838344109875198029E+00   -0.325238756267714635E+01   -0.487041827836411301E+01   -0.372960788612838767E+01   -0.510588928635348349E+01   -0.676174112555151829E+01
    0.280917285665305849E+01    0.163458752403856969E+10    0.809524136977392345E+03   -0.209662210510890290E+00   -0.196330866181862618E+01   -0.223821893917254400E+01   -0.311952149073641838E+01   -0.137459738977947588E+01   -0.670640150923210143E+01
    0.285489647964356408E+01    0.156853868601815367E+10    0.786506432424285094E+03    0.276539610687608572E+00   -0.999907752678732997E+00   -0.523887303656326875E+01   -0.162154777553975826E+01   -0.497073429497956631E+01   -0.666212285193589793E+01
    0.278269921428265299E+01    0.169562464175809145E+10    0.894221346892747874E+03    0.128329279071492586E+01   -0.255287004827522601E+01   -0.448650942647337203E+01   -0.513694813574358911E+01   -0.165370010515612087E+01   -0.665664703624588405E+01
    0.259384284327120662E+01    0.144669545272500658E+10    0.612253959377980891E+03   -0.219194750813509920E+01   -0.138049011907663033E+01   -0.129702822274889051E+01   -0.248779845809290912E+01   -0.472432168748564685E+01   -0.664694473998244639E+01
    0.271460552635085905E+01    0.157690698712905622E+10    0.576318705139034819E+03    0.198419516595070000E+01   -0.993810325369199887E+00   -0.420099160647672765E+01   -0.313913804753506387E+01   -0.225713148445867740E+01   -0.663946821049659430E+01
    0.260105835733280522E+01    0.153821607460401082E+10    0.509091659374474148E+03   -0.174176326101269030E+01   -0.141225370795969152E+01   -0.297024907296887530E+01   -0.545111347615507214E+01   -0.203512098557803789E+01   -0.660995483599518963E+01
    0.258879675589157543E+01    0.156158241782597089E+10    0.466623012862983956E+03    0.152908884569078207E+01   -0.128843822489043980E+01   -0.559454064720437572E+01   -0.138716902760585015E+01   -0.517676941163353899E+01   -0.658279433757263099E+01
    0.267198288157333552E+01    0.185301730102922177E+10    0.111392202370502969E+04    0.188013413406973395E+01   -0.418282273301326324E+01   -0.414239898035337539E+01   -0.571525351295633399E+01   -0.287078624960645890E+01   -0.652761825991321309E+01
    0.274026038481020962E+01    0.146543004765248537E+10    0.890400806776659238E+03   -0.177276390759193170E+01   -0.427482965954098404E+00   -0.506422696639883441E+01   -0.319272972568492053E+01   -0.147494017911181174E+01   -0.646501127376207574E+01
    0.286177680267538026E+01    0.153394200158669281E+10    0.846451570230438847E+03   -0.346011924388769820E+00   -0.115333926536627196E+01   -0.286713920060409411E+01   -0.369582951432622053E+01   -0.508921223435325043E+01   -0.644436592659911867E+01
    0.244443905110791393E+01    0.149286041583449841E+10    0.468694870763085476E+03   -0.255383063794715959E+01   -0.147167063899247275E+01   -0.359037260721147788E+01   -0.460187740911133769E+01   -0.901745332080560402E+00   -0.641167317432401695E+01
    0.291792659251638220E+01    0.157473452260073090E+10    0.814872754487153315E+03   -0.148997971973847410E+01   -0.173971110809828300E+01   -0.161707801861732126E+01   -0.393285401436527327E+01   -0.485047156954060554E+01   -0.625817817652955721E+01
    0.268917422653898575E+01    0.148702257607078171E+10    0.775603962500200964E+03   -0.139001276183611289E+01   -0.467801133763824595E+00   -0.310140947714643200E+01   -0.342456923757186082E+01   -0.117216839127749761E+01   -0.625025691629686353E+01
    0.288257564434578306E+01    0.153742017701898408E+10    0.103325553621260246E+04   -0.153865801055661944E+01   -0.205890552848264718E+01   -0.171860801951514741E+01   -0.567421814072836916E+01   -0.148592917999232998E+01   -0.624787139057099861E+01
    0.239890905091770490E+01    0.171840432149537063E+10    0.389290869235147056E+03    0.138045696337858992E+01   -0.271023949193423475E+01   -0.514861832318124613E+01   -0.359806884600363475E+01   -0.104730871362724365E+01   -0.624743638692028469E+01
    0.268008480692024564E+01    0.157237186588367939E+10    0.562193069903314040E+03   -0.470268764172793396E+00   -0.110469000523106509E+01   -0.365780024059225051E+01   -0.304331244035135917E+01   -0.248097673219220605E+01   -0.623306746104143983E+01
    0.273390652755692543E+01    0.166114872921106076E+10    0.985775383845250644E+03    0.138041612258581381E+01   -0.266776329170052495E+01   -0.265426286444203452E+01   -0.454956959414292683E+01   -0.446261821222105226E+00   -0.622838160552862163E+01
    0.272722060472666783E+01    0.155994917543282270E+10    0.734536039609475893E+03    0.261604804501951449E+00   -0.118654369972667340E+01   -0.285261261283611045E+01   -0.562100198592694511E+01   -0.867923265278522926E+00   -0.621541015636233407E+01
    0.266495131360621285E+01    0.157603469399218774E+10    0.436387939188243990E+03   -0.150879031359439075E+01   -0.106994710796448711E+01   -0.527156064675393488E+01   -0.148811539513735802E+01   -0.385716136038855062E+01   -0.619759852859020555E+01
    0.253243128435897580E+01    0.159246661576688457E+10    0.604536006741633059E+03    0.534074547980807779E+00   -0.296106496841765665E+01   -0.140616291183533892E+01   -0.318764821212517013E+01   -0.690533253810507119E+00   -0.619600550132508587E+01
    0.245318636432462256E+01    0.164886092994958878E+10    0.523168172430792879E+03    0.160071134719507668E+01   -0.241185659557840459E+01   -0.507793933341532000E+01   -0.302577178015287052E+01   -0.439093853737190898E+00   -0.619458992606149472E+01
    0.246194866080928287E+01    0.168374068720925307E+10    0.488084319202731876E+03   -0.130312096039776915E+01   -0.319279160918114879E+01   -0.251620465816556127E+01   -0.274500187866364209E+01   -0.588691701197666184E+01   -0.619178521956295924E+01
    0.256084938421131891E+01    0.181598073532441378E+10    0.765816881730391515E+03    0.112167810209662910E+01   -0.357542716364310387E+01   -0.478168638118793154E+01   -0.485903437789678794E+01   -0.299482810184825166E+01   -0.617842716043997164E+01
    0.289831192679020910E+01    0.167424437262701249E+10    0.951452555954609238E+03    0.182374401527374630E+01   -0.235272045721308753E+01   -0.426623543435379560E+01   -0.412195873436290139E+01   -0.373683298550613419E+01   -0.617772362702570277E+01
    0.292804923808670914E+01    0.167153374700639200E+10    0.825985724915906417E+03   -0.699663882114238689E-01   -0.274959791282041532E+01   -0.258304753448249436E+01   -0.510479090300334448E+01   -0.297702784407828824E+01   -0.616654227365006768E+01
    0.233910927536483326E+01    0.154547013721792269E+10    0.415268960509831857E+03    0.354827700543905777E+00   -0.122695385421857051E+01   -0.357336779323894094E+01   -0.173092586244358504E+01   -0.391134509763876537E+00   -0.614298938163682351E+01
    0.292492252563328803E+01    0.164614938370411873E+10    0.754416612353881987E+03   -0.277883135787226010E+00   -0.190439967084348183E+01   -0.263096845182203065E+01   -0.475143662999223437E+01   -0.495159135124638183E+01   -0.613028433113312676E+01
    0.273807649099497974E+01    0.167141243400461626E+10    0.103866953872054592E+04    0.152497324930090539E+01   -0.326354159383276166E+01   -0.287569563718630938E+01   -0.373403492632008227E+01   -0.202210823462205447E+01   -0.612650416604536208E+01
    0.269110353035626737E+01    0.142209702879762864E+10    0.804378216910505103E+03   -0.293493023298484701E+00   -0.744591938284928645E+00   -0.650863771043533212E+00   -0.288483399109828653E+01   -0.543863222315257833E+01   -0.610215193695983071E+01
    0.256532131393870877E+01    0.162887005668171597E+10    0.509767162683265610E+03    0.106279055586178561E+01   -0.193940759689320252E+01   -0.267341867359319529E+01   -0.465209489097076556E+01   -0.353541530340282639E+01   -0.608461117218270786E+01
    0.265435366056733280E+01    0.167634101584529924E+10    0.763843899611526467E+03   -0.654681565796702003E+00   -0.250150922900945893E+01   -0.342539224636018691E+01   -0.446825152138682391E+01   -0.569051301437706769E+00   -0.606264797046356652E+01
    0.270902610081437523E+01    0.159941214127530026E+10    0.608887085931917454E+03   -0.212499903661885980E+00   -0.266988594419265990E+01   -0.965283134500596773E+00   -0.413381302192536726E+01   -0.116194721179363647E+01   -0.604710493216317513E+01
    0.290269512585738143E+01    0.152082053295157623E+10    0.973086541163419270E+03   -0.872047394952078392E+00   -0.523990101110635820E+00   -0.173065436962121133E+01   -0.322559322061095743E+01   -0.282648952320965918E+01   -0.603756778961064988E+01
    0.280205150304924633E+01    0.166047363460727787E+10    0.587879783017644854E+03    0.105744232133627225E+01   -0.198037368075389786E+01   -0.243534858202324944E+01   -0.397454672836286083E+01   -0.179678120811859010E+01   -0.603550789336438065E+01
    0.268596295713857192E+01    0.154517729613992858E+10    0.902239781451709405E+03   -0.716635491988491857E+00   -0.126171089467523778E+01   -0.147534756051665372E+01   -0.310642988082000393E+01   -0.280492880319933136E+00   -0.602455238170297047E+01
    0.231172036373249856E+01    0.184229505226413846E+10    0.460313969224305879E+03    0.119176749756812050E+01   -0.414680243241920898E+01   -0.383161995255391341E+01   -0.472436272902957732E+01   -0.350479207338604004E+01   -0.601532521802700160E+01
    0.234906467859191581E+01    0.150266556227612829E+10    0.435937617221895096E+03    0.147723925661949096E+01   -0.131555656737361204E+01   -0.429955786615567881E+00   -0.535774419393087165E+01   -0.290712499191390261E+01   -0.600812621981384520E+01
    0.258204692623030008E+01    0.160105760520304179E+10    0.427976575557458318E+03    0.391758322248474400E+00   -0.160317896046733743E+01   -0.534891110484227816E+01   -0.470791309689425930E+01   -0.229562352780982204E+01   -0.600413920180454141E+01
    0.252620443569365438E+01    0.161253488545912576E+10    0.489174959035649749E+03   -0.378013588270792233E+00   -0.187846676752946529E+01   -0.396178526764658789E+01   -0.122729625349294480E+01   -0.562363986071452349E+01   -0.598589540574396217E+01
    0.238116110321925278E+01    0.143358431997053194E+10    0.368603495825940740E+03   -0.298402519377062525E+01   -0.982678864631470361E+00   -0.195886636918067314E+01   -0.325443197016195152E+01   -0.468697375191963861E+01   -0.597742620355980225E+01
    0.269093007154565056E+01    0.159868879766024995E+10    0.384986212398553903E+03    0.496380594253842844E+00   -0.105077709287719578E+01   -0.312960476832826417E+01   -0.387091955064518434E+01   -0.453763156553754143E+01   -0.597633104741538634E+01
    0.285597432199997048E+01    0.167201181776846170E+10    0.101511193093970678E+04    0.832645487547174490E+00   -0.308741082610533457E+01   -0.247007892353539082E+01   -0.348441049605901920E+01   -0.495225255094143968E+01   -0.596824276550125621E+01
    0.293979057353503048E+01    0.167570249518697548E+10    0.974297027332414359E+03    0.287785444628482878E+00   -0.266468102492681602E+01   -0.274594802168779095E+01   -0.378245544556599800E+01   -0.153821670050167825E+01   -0.595336472971271125E+01
    0.287455930627828105E+01    0.155239419119252276E+10    0.877602904221156791E+03    0.887653410088503847E+00   -0.979619703006924247E+00   -0.333809299995934428E+01   -0.407292672601239758E+01   -0.106528520901407830E+01   -0.593585560354293928E+01
    0.286229202892898149E+01    0.167242399434222651E+10    0.866382552052714686E+03    0.837205532756559734E+00   -0.307822389908396765E+01   -0.268535657661389759E+01   -0.241658776664822028E+01   -0.221151235797463519E+01   -0.593189710676218773E+01
    0.246560066325337468E+01    0.170356912266444087E+10    0.500114589846738795E+03    0.416376067713343900E+00   -0.287415855749603377E+01   -0.244184270505296919E+01   -0.351501847872646067E+01   -0.260288945666253468E+01   -0.592549503894170648E+01
    0.286412072328291689E+01    0.162768866454843760E+10    0.586000938929368544E+03    0.438636026966145565E+00   -0.187016124894301861E+01   -0.175721582560331147E+01   -0.296021166995524254E+01   -0.217841368242012345E+01   -0.591214089568606038E+01
    0.235573606207483177E+01    0.170316338873054886E+10    0.394035351056055731E+03   -0.456384303966467897E+00   -0.264477108910630543E+01   -0.462527733395108598E+01   -0.426761544879990584E+01   -0.906814576097900726E+00   -0.590523729719545365E+01
    0.245480738579260560E+01    0.140699818008495426E+10    0.491857236444254681E+03   -0.326263664987214153E+01   -0.411665053857887209E+00   -0.328397204311217905E+01   -0.372140220719838810E+01   -0.588505417733508818E+01   -0.588693072042784937E+01
    0.240561374807887773E+01    0.148964922565180898E+10    0.799120374790334608E+03   -0.159077099522599852E+01   -0.869179598753651916E+00   -0.355345716299903902E+01   -0.216817519570673412E+00   -0.429422743122531703E+01   -0.587052647148530049E+01
    0.270531150568837475E+01    0.158533566887816238E+10    0.539835946583477835E+03    0.159459334395785213E+01   -0.857216306320622401E+00   -0.150873764976886804E+01   -0.295201331282100021E+01   -0.819574884175381158E+00   -0.586580952062923711E+01
    0.277205044068452899E+01    0.150310731055949664E+10    0.826204470521505868E+03    0.151414298454837848E+01   -0.435334632430645740E+00   -0.240037136628429559E+01   -0.351099998747474151E+01   -0.330105096240587637E+01   -0.585878071460717376E+01
    0.263000788709875977E+01    0.168845728254207253E+10    0.696048780891059664E+03    0.168924665106255034E+01   -0.277920662197162471E+01   -0.425021447606849634E+01   -0.564690517673478620E+01   -0.712523102660728824E+00   -0.582525795577999883E+01
    0.267363295457318717E+01    0.151877488884062529E+10    0.776886295576538714E+03    0.691185666350076389E+00   -0.213664344508562642E+01   -0.688690246172199316E+00   -0.894733336085333342E+00   -0.199807493843724959E+01   -0.580623845374889491E+01
    0.271199501779883700E+01    0.159773340530701399E+10    0.529234607787427649E+03    0.182267106066829854E+01   -0.111923709316837972E+01   -0.260222382859612456E+01   -0.421288194338147548E+01   -0.398818742146776284E+01   -0.579447411437644355E+01
    0.281789227774536188E+01    0.157348071747434282E+10    0.704667991067577077E+03    0.106535198235358664E+01   -0.104338265301980293E+01   -0.438667156144834181E+01   -0.455326192844190381E+01   -0.569841848585002619E+01   -0.575578250276583248E+01
    0.250696049282232680E+01    0.147048971518141389E+10    0.472455268214802629E+03   -0.228845113927556820E+01   -0.593008206587098741E+00   -0.327215330643701519E+01   -0.532882793859160575E+01   -0.360633813026687333E+01   -0.574081758453026048E+01
    0.277127787435551864E+01    0.157089056247870708E+10    0.906266098749120601E+03   -0.911057156279738933E+00   -0.226324084133496495E+01   -0.222197156083407332E+01   -0.885105710916332278E+00   -0.330015779455781644E+01   -0.574049436565955329E+01
    0.266618878380535351E+01    0.164155431966687655E+10    0.979068207186552172E+03    0.841292760714171806E-01   -0.291806461469725598E+01   -0.265786405684085736E+01   -0.426698722408235742E+01   -0.115674519358195305E+01   -0.573362227372563815E+01
    0.249858270655952985E+01    0.150839636833852339E+10    0.475266250015258606E+03   -0.314243004654260361E+00   -0.896975228496201815E+00   -0.833446877726466973E+00   -0.407256120732572402E+01   -0.244045792720570809E+01   -0.572748467332159539E+01
    0.246062756421676054E+01    0.141267228122290349E+10    0.625537239748855427E+03   -0.339474494179882846E+00   -0.414590511413429397E+00   -0.873134311184296408E+00   -0.251504872909682042E+01   -0.169904024641454665E+01   -0.572397249280318654E+01
    0.264117074365462079E+01    0.140455703286577892E+10    0.870209619727394511E+03   -0.281654707203935528E+01   -0.167276653337576953E+01   -0.217861565502099186E+01   -0.219263174242101488E+01   -0.423835183107295599E+01   -0.572001928434945484E+01
    0.263803291159182729E+01    0.143362895256314254E+10    0.703265009464464583E+03    0.182526818571086125E+01   -0.522028452017675448E+00   -0.152309818279571907E+01   -0.197031699128528981E+01   -0.333746933390128220E+01   -0.571222053577953304E+01
    0.292562740813531041E+01    0.155830359353683043E+10    0.104172377307660190E+04   -0.945567797966318402E+00   -0.183473269300683217E+01   -0.211439982693376827E+01   -0.236910640054524446E+01   -0.502102761562785282E+01   -0.569151794078709194E+01
    0.290330750553834971E+01    0.163383981548277617E+10    0.926354830242504022E+03    0.618975468142993535E+00   -0.210685814196376198E+01   -0.347328217072478385E+01   -0.404799316533362763E+01   -0.317801261922121370E+01   -0.568130724264354559E+01
    0.227907874860584503E+01    0.163531870942796850E+10    0.343576878741009978E+03   -0.112030403449030747E+01   -0.216948343318791448E+01   -0.369953083762347212E+01   -0.748414004989172099E+00   -0.430637398404080418E+01   -0.567264917114744360E+01
    0.251097513602915434E+01    0.160266266621226311E+10    0.466543021626675113E+03   -0.120693480113244433E+01   -0.206805793788853975E+01   -0.552098772626839818E+00   -0.256595500209091165E+01   -0.420369682867943428E+01   -0.566814949319727202E+01
    0.284818084675500804E+01    0.151942253886708999E+10    0.910440567135471611E+03   -0.134495900467344587E+01   -0.969445304257393836E+00   -0.260075698612885375E+01   -0.209170265224391327E+01   -0.283397250777761123E+01   -0.566578954842981108E+01
    0.268843913071899943E+01    0.157292304438823390E+10    0.500698820881160998E+03   -0.121468385356849318E+01   -0.126014747883179368E+01   -0.566920262435485078E+01   -0.468856804334120625E+01   -0.316367402304188472E+01   -0.565787451040501654E+01
    0.267769699159124741E+01    0.166058336200107026E+10    0.499059965217222953E+03    0.305918713443928958E+00   -0.213441151453333156E+01   -0.537633695589696181E+01   -0.339782554097469136E+01   -0.990350604458726913E+00   -0.565691947303803389E+01
    0.279661120447198197E+01    0.156274047125873065E+10    0.730413750803587618E+03    0.115900952610861729E+01   -0.142095335014856960E+01   -0.857284693220864646E+00   -0.818227985386611678E+00   -0.254035053000165822E+01   -0.565521654380386085E+01
    0.276400835658845789E+01    0.152700142258448648E+10    0.831105445649687681E+03   -0.739970163754880339E+00   -0.829450285264341503E+00   -0.164191679633241350E+01   -0.109476766084905819E+01   -0.111093340162153442E+01   -0.565359405327641351E+01
    0.264092540628035799E+01    0.154625018623038483E+10    0.590137750631049357E+03    0.132021771471022120E+01   -0.106471061996993654E+01   -0.461727676854965630E+00   -0.187603201213310022E+01   -0.113931724711422344E+01   -0.564804398657240636E+01
    0.262258229781602825E+01    0.154149998078765559E+10    0.534766129982559050E+03   -0.140133826899950442E+01   -0.120270906613278594E+01   -0.440546072325766502E+01   -0.189943306040105320E+01   -0.151457968976805191E+01   -0.564229139497424370E+01
    0.275418434943077450E+01    0.165152313066918302E+10    0.741581465557228967E+03    0.602830882361191200E+00   -0.209032464848560950E+01   -0.266696462590768268E+01   -0.528040224315782414E+01   -0.898978627123074858E+00   -0.563769166519785081E+01
    0.272565299781998993E+01    0.144687651109532619E+10    0.792053366574119309E+03   -0.159422843901511246E+01   -0.755125560576384913E+00   -0.847841311118060048E+00   -0.556266881688684656E+01   -0.138911677298015768E+01   -0.563469205525557992E+01
