# Wlen (micron), (Rpl/Rs)^2, (Rpl/Rs)^2 error
8.687000274658203125e-01 1.003744500911978033e-02 1.889955125103563000e-04
8.697000145912170410e-01 1.016631225248353955e-02 1.861472308633049864e-04
8.707000017166137695e-01 9.808062078829428432e-03 1.854841552823397496e-04
8.715999722480773926e-01 1.021993527345848099e-02 1.861254562334749741e-04
8.726000189781188965e-01 1.012575086023640575e-02 1.873257146979057151e-04
8.736000061035156250e-01 1.016709625143116975e-02 1.886732505993757108e-04
8.744999766349792480e-01 9.968342010493881633e-03 1.892495127076666362e-04
8.755000233650207520e-01 1.006679305921452834e-02 1.875443271975871587e-04
8.765000104904174805e-01 1.008823383229398053e-02 1.840035157222946695e-04
8.773999810218811035e-01 9.589646627638202109e-03 1.807945899084373016e-04
8.784000277519226074e-01 1.023129431064512436e-02 1.786079507576763972e-04
8.794000148773193359e-01 9.720306948440064071e-03 1.773757572057817883e-04
8.802999854087829590e-01 1.008064920455402184e-02 1.766425348007905603e-04
8.812999725341796875e-01 1.010951255568392701e-02 1.761901922270235025e-04
8.823000192642211914e-01 1.021726453917404416e-02 1.759825269700859862e-04
8.833000063896179199e-01 9.757315438499926386e-03 1.761727102290656564e-04
8.841999769210815430e-01 1.021072366794967268e-02 1.772809554526627986e-04
8.852000236511230469e-01 1.023008991806552068e-02 1.802722572603227566e-04
8.862000107765197754e-01 1.033442902849176712e-02 1.845692866316231005e-04
8.870999813079833984e-01 1.039287447951159869e-02 1.865728475173190220e-04
8.881000280380249023e-01 1.029685479381670446e-02 1.835935073443965989e-04
8.891000151634216309e-01 9.732817392058071282e-03 1.782984266509846083e-04
8.899999856948852539e-01 1.006745023407353348e-02 1.744002413407977803e-04
8.909999728202819824e-01 1.004790293735677992e-02 1.722122950720172594e-04
8.920000195503234863e-01 1.016474647061447502e-02 1.709850207658383933e-04
8.930000066757202148e-01 1.003661892190815287e-02 1.701560466698670288e-04
8.938999772071838379e-01 1.029967025550882626e-02 1.695412117948155945e-04
8.949000239372253418e-01 1.014556669138473761e-02 1.690204541552732076e-04
8.959000110626220703e-01 9.931587532305075419e-03 1.685870372350451428e-04
8.967999815940856934e-01 9.860193286712856317e-03 1.682258016752883646e-04
8.978000283241271973e-01 1.000976258612575748e-02 1.678984234792137023e-04
8.988000154495239258e-01 1.010681515418429890e-02 1.678967430521012192e-04
8.998000025749206543e-01 9.764406357065937361e-03 1.683833624989632507e-04
9.006999731063842773e-01 9.726780736643328776e-03 1.692174354968437901e-04
9.017000198364257812e-01 9.863431433285581654e-03 1.697210791405305108e-04
9.027000069618225098e-01 1.003595638116973332e-02 1.690467064882635419e-04
9.035999774932861328e-01 1.017629524762685839e-02 1.675346961607443658e-04
9.046000242233276367e-01 1.011762081878036200e-02 1.660487637130912415e-04
9.056000113487243652e-01 9.872944921342455271e-03 1.653088203334461884e-04
9.064999818801879883e-01 9.856124835431634423e-03 1.653145132050252259e-04
9.075000286102294922e-01 1.004914868193116165e-02 1.656637279752890750e-04
9.085000157356262207e-01 1.017044198070683053e-02 1.654991381185196009e-04
9.095000028610229492e-01 1.039579566688310711e-02 1.644533796391968753e-04
9.103999733924865723e-01 1.026775353566990699e-02 1.632086214856183666e-04
9.114000201225280762e-01 1.016376799117750876e-02 1.622791617377825459e-04
9.124000072479248047e-01 9.898534171015037700e-03 1.616505129151703506e-04
9.132999777793884277e-01 1.007445014097917667e-02 1.612972237544862096e-04
9.143000245094299316e-01 1.031354328256171675e-02 1.610644378856895017e-04
9.153000116348266602e-01 1.010528739839577916e-02 1.609647273179422679e-04
9.161999821662902832e-01 9.940052295421839337e-03 1.612802365560505734e-04
9.172000288963317871e-01 9.954569625702422084e-03 1.620992190190115529e-04
9.182000160217285156e-01 1.008627813889986617e-02 1.626821942839210217e-04
9.192000031471252441e-01 1.052846788898805300e-02 1.623953120421042795e-04
9.200999736785888672e-01 1.001347336148351863e-02 1.619917132128822004e-04
9.211000204086303711e-01 1.021269702883393325e-02 1.628195893376605148e-04
9.221000075340270996e-01 1.028353389529361277e-02 1.649523540148646801e-04
9.229999780654907227e-01 1.024766681472432696e-02 1.664997685560844621e-04
9.240000247955322266e-01 1.021637493106792444e-02 1.660056457578128306e-04
9.250000119209289551e-01 1.018077440239021150e-02 1.642326745313637301e-04
9.258999824523925781e-01 1.031406438089448561e-02 1.621370358568363765e-04
9.269000291824340820e-01 1.025782085049776853e-02 1.599593017350604579e-04
9.279000163078308105e-01 1.049529686709728751e-02 1.587487431743373151e-04
9.287999868392944336e-01 1.064297172041964341e-02 1.585866147855027278e-04
9.297999739646911621e-01 1.064792877863898236e-02 1.583078572609575069e-04
9.308000206947326660e-01 1.059179179634554650e-02 1.576003521798070004e-04
9.318000078201293945e-01 1.058038688477306970e-02 1.573647921075874818e-04
9.326999783515930176e-01 1.074561412654853089e-02 1.574894913642241529e-04
9.337000250816345215e-01 1.060204680097862409e-02 1.568433021218820528e-04
9.347000122070312500e-01 1.016628926695494622e-02 1.553173282564042400e-04
9.355999827384948730e-01 1.061934389279834724e-02 1.538517075812113031e-04
9.366000294685363770e-01 1.035904027005569474e-02 1.529374872381074617e-04
9.376000165939331055e-01 1.045078083864227521e-02 1.523941684139568304e-04
9.384999871253967285e-01 1.058444407620174645e-02 1.520205666304537916e-04
9.394999742507934570e-01 1.028309453847349973e-02 1.517394312373350582e-04
9.405000209808349609e-01 1.043658607551227469e-02 1.515256096380161862e-04
9.415000081062316895e-01 1.036101827939408040e-02 1.513326953597428294e-04
9.423999786376953125e-01 1.042132121931615106e-02 1.511274825531758355e-04
9.434000253677368164e-01 1.030099796442632276e-02 1.508115599389166206e-04
9.444000124931335449e-01 1.032569436050752472e-02 1.505350095391730890e-04
9.452999830245971680e-01 1.034087236521877978e-02 1.504507851605147003e-04
9.463000297546386719e-01 1.058564728071407710e-02 1.508023717641377413e-04
9.473000168800354004e-01 1.066695363094321246e-02 1.515647515967594942e-04
9.481999874114990234e-01 1.044129844042569581e-02 1.520097068082002802e-04
9.491999745368957520e-01 1.057777554611063695e-02 1.515313327949074050e-04
9.502000212669372559e-01 1.046940922256901947e-02 1.505785676418150160e-04
9.512000083923339844e-01 1.041234278226212465e-02 1.499759760796993795e-04
9.520999789237976074e-01 1.056968910417271923e-02 1.501300498947810160e-04
9.531000256538391113e-01 1.038747308204789228e-02 1.514310854851203870e-04
9.541000127792358398e-01 1.023242939831417106e-02 1.533600389471594170e-04
9.549999833106994629e-01 1.059545889088676224e-02 1.541426372535373626e-04
9.559999704360961914e-01 1.036031906114055073e-02 1.529233816607382911e-04
9.570000171661376953e-01 1.017618090087838573e-02 1.507725804568147202e-04
9.580000042915344238e-01 1.037009529754307456e-02 1.489740227764690928e-04
9.588999748229980469e-01 1.029118027986270292e-02 1.478326194992635233e-04
9.599000215530395508e-01 1.050633165344274506e-02 1.471764595424728699e-04
9.609000086784362793e-01 1.040890926963030857e-02 1.467368253354472962e-04
9.617999792098999023e-01 1.037908886295420101e-02 1.463227357966240141e-04
9.628000259399414062e-01 1.036294536028759851e-02 1.458025417020606469e-04
9.638000130653381348e-01 1.026568269707237371e-02 1.453690956594140755e-04
9.646999835968017578e-01 1.048601879536952865e-02 1.451599952269479557e-04
9.656999707221984863e-01 1.047579055160746328e-02 1.451036947507930246e-04
9.667000174522399902e-01 1.024070053894012185e-02 1.451102632767417144e-04
9.677000045776367188e-01 1.023582556137830196e-02 1.452036256035814160e-04
9.685999751091003418e-01 1.032737336367829314e-02 1.452726045962821923e-04
9.696000218391418457e-01 1.025223532492403403e-02 1.449773010492945338e-04
9.706000089645385742e-01 1.053536890395112384e-02 1.444902014281138200e-04
9.714999794960021973e-01 1.037078699682222882e-02 1.443150390343115935e-04
9.725000262260437012e-01 1.064831789228865705e-02 1.448123294170518185e-04
9.735000133514404297e-01 1.017918820378435792e-02 1.460411360024716474e-04
9.743999838829040527e-01 1.051734300827330930e-02 1.475568535901952390e-04
9.753999710083007812e-01 1.064969017491207599e-02 1.482047277527166838e-04
9.764000177383422852e-01 1.053943070481165589e-02 1.469321756407074720e-04
9.772999882698059082e-01 1.051083746339096826e-02 1.447749362471661321e-04
9.782999753952026367e-01 1.067266875532846097e-02 1.430802069878836665e-04
9.793000221252441406e-01 1.046610705963169942e-02 1.421375625155687095e-04
9.803000092506408691e-01 1.055524327962954582e-02 1.416851830652082658e-04
9.811999797821044922e-01 1.036676610889957113e-02 1.414452184074300252e-04
9.822000265121459961e-01 1.050086027816298472e-02 1.413820049641699808e-04
9.832000136375427246e-01 1.036578822627313122e-02 1.417093311733605529e-04
9.840999841690063477e-01 1.026279478597371189e-02 1.429537555033073197e-04
9.850999712944030762e-01 1.058438695294140926e-02 1.452345536910260785e-04
9.861000180244445801e-01 1.051336413067606272e-02 1.469146918599781857e-04
9.869999885559082031e-01 1.043902491105098800e-02 1.461307408156066522e-04
9.879999756813049316e-01 1.042004760173717050e-02 1.438147056507235386e-04
9.890000224113464355e-01 1.022717922021648337e-02 1.419804611283009279e-04
9.900000095367431641e-01 1.054245349058521852e-02 1.409796328586499317e-04
9.908999800682067871e-01 1.036706050188672922e-02 1.403153170019928665e-04
9.919000267982482910e-01 1.042387600072746182e-02 1.396617623165160541e-04
9.929000139236450195e-01 1.048784287408002780e-02 1.391394911048632484e-04
9.937999844551086426e-01 1.048032105242887972e-02 1.388384734141248384e-04
9.947999715805053711e-01 1.034139598941952697e-02 1.387242193314104644e-04
9.958000183105468750e-01 1.050063078102370095e-02 1.387881779953417595e-04
9.968000054359436035e-01 1.032106306215928825e-02 1.391008648870986186e-04
9.976999759674072266e-01 1.028655570587946010e-02 1.399177346367325592e-04
9.987000226974487305e-01 1.029493831051598793e-02 1.413350071092048276e-04
9.997000098228454590e-01 1.023505347429713372e-02 1.426096669901722163e-04
1.000599980354309082e+00 1.020996898403131112e-02 1.427092319779042307e-04
1.001600027084350586e+00 1.035372781428460162e-02 1.418216681815382123e-04
1.002599954605102539e+00 1.063108187833589242e-02 1.410831470228871552e-04
1.003499984741210938e+00 1.018461607230956856e-02 1.412835407715423415e-04
1.004500031471252441e+00 1.017785764538820317e-02 1.420979600543790047e-04
1.005499958992004395e+00 1.031777248481400948e-02 1.422651483464487665e-04
1.006500005722045898e+00 1.030413922857816196e-02 1.412173122792736340e-04
1.007400035858154297e+00 1.048699867149858155e-02 1.398281019448263771e-04
1.008399963378906250e+00 1.038609441445635662e-02 1.388046610642292033e-04
1.009400010108947754e+00 1.016583876148397306e-02 1.380823727352818860e-04
1.010300040245056152e+00 1.036643723411003609e-02 1.373845657057284344e-04
1.011299967765808105e+00 1.027144423719862990e-02 1.366813126989401884e-04
1.012300014495849609e+00 1.027737608048221070e-02 1.362570852099009638e-04
1.013200044631958008e+00 1.018783153883005832e-02 1.361907690459617415e-04
1.014199972152709961e+00 1.008124296758206202e-02 1.364313323905196041e-04
1.015200018882751465e+00 1.038877935954394399e-02 1.366967673214849772e-04
1.016199946403503418e+00 1.031449826409130618e-02 1.366145708321444554e-04
1.017099976539611816e+00 1.024154694869664969e-02 1.362216242175898445e-04
1.018100023269653320e+00 1.035068409196081285e-02 1.357921593429001249e-04
1.019099950790405273e+00 1.040468086631656484e-02 1.354007343142070809e-04
1.019999980926513672e+00 1.026415435711649712e-02 1.350153084727028060e-04
1.021000027656555176e+00 1.027605040805028118e-02 1.346909348972672945e-04
1.021999955177307129e+00 1.014834662571771282e-02 1.344822768979674228e-04
1.022899985313415527e+00 1.032931357840125020e-02 1.343155511743754317e-04
1.023900032043457031e+00 1.037670694201937860e-02 1.341496969492569251e-04
1.024899959564208984e+00 1.023773490964785017e-02 1.339456017345723047e-04
1.025799989700317383e+00 1.027803819757748365e-02 1.337578543413608402e-04
1.026800036430358887e+00 1.041155796651708348e-02 1.336008246364822226e-04
1.027799963951110840e+00 1.031592357926419679e-02 1.334895355540697691e-04
1.028800010681152344e+00 1.020704152305350158e-02 1.334086144899455885e-04
1.029700040817260742e+00 1.017638460068096690e-02 1.333981824308852167e-04
1.030699968338012695e+00 1.019981855886659301e-02 1.335912816213259929e-04
1.031700015068054199e+00 9.989981681626999843e-03 1.343578740237026843e-04
1.032600045204162598e+00 1.038843404742264762e-02 1.358884349214860570e-04
1.033599972724914551e+00 9.950160595907390701e-03 1.373062233085413798e-04
1.034600019454956055e+00 1.007365965341144518e-02 1.370693357524802058e-04
1.035599946975708008e+00 1.022542900483760890e-02 1.354593702044092746e-04
1.036499977111816406e+00 1.028351379891504110e-02 1.339967364931367907e-04
1.037500023841857910e+00 1.025088988325540199e-02 1.331372290619165118e-04
1.038499951362609863e+00 1.010427134852995810e-02 1.327559847158355638e-04
1.039399981498718262e+00 1.004908154368264542e-02 1.326054922068482724e-04
1.040400028228759766e+00 9.972146274816294162e-03 1.325390042526047917e-04
1.041399955749511719e+00 1.022893916793112326e-02 1.325753829307266621e-04
1.042299985885620117e+00 1.004374675216789664e-02 1.328323587372790774e-04
1.043300032615661621e+00 1.017543009105237664e-02 1.333854661883034261e-04
1.044299960136413574e+00 1.014825802458364790e-02 1.340320026568191753e-04
1.045199990272521973e+00 1.012119808009068374e-02 1.342903854925639397e-04
1.046200037002563477e+00 1.022180598277005852e-02 1.339996539408345230e-04
1.047199964523315430e+00 1.012850654894119524e-02 1.339444759718045491e-04
1.048200011253356934e+00 1.017838703283361831e-02 1.346877547509438516e-04
1.049100041389465332e+00 1.009337933024501144e-02 1.354272782053091346e-04
1.050099968910217285e+00 1.010260676788528669e-02 1.351345474216768337e-04
1.051100015640258789e+00 1.026264610389046594e-02 1.339311812151697712e-04
1.052000045776367188e+00 1.007804643822820742e-02 1.328227800555290103e-04
1.052999973297119141e+00 1.028978561435464102e-02 1.321931253300245293e-04
1.054000020027160645e+00 9.944760763023941311e-03 1.318579819154903584e-04
1.054900050163269043e+00 9.987452848737889827e-03 1.315962331701808275e-04
1.055899977684020996e+00 1.006475944031577814e-02 1.313812421165546100e-04
1.056900024414062500e+00 9.755794855030721496e-03 1.314045876131123068e-04
1.057899951934814453e+00 9.863239914566194685e-03 1.319589792844952369e-04
1.058799982070922852e+00 1.014051860326851615e-02 1.335041377550730019e-04
1.059800028800964355e+00 1.024480626362285485e-02 1.359944369339293716e-04
1.060799956321716309e+00 1.043185350059490542e-02 1.375319052973740205e-04
1.061699986457824707e+00 1.011934907226486914e-02 1.366067139409317638e-04
1.062700033187866211e+00 1.009529798043937859e-02 1.343498482365552656e-04
1.063699960708618164e+00 1.011601463488355501e-02 1.325799853228828745e-04
1.064700007438659668e+00 1.012428810980095864e-02 1.318508650890090877e-04
1.065600037574768066e+00 1.021575357950724010e-02 1.320678283167934456e-04
1.066599965095520020e+00 9.998954574371618845e-03 1.336367034590567858e-04
1.067600011825561523e+00 1.013741421125071394e-02 1.374697150444475699e-04
1.068500041961669922e+00 1.011690243857815349e-02 1.436048150287225472e-04
1.069499969482421875e+00 1.009995100926849333e-02 1.489672373408061732e-04
1.070500016212463379e+00 1.020555266387706238e-02 1.480765593548440150e-04
1.071400046348571777e+00 1.011500763885414718e-02 1.428850248823581215e-04
1.072399973869323730e+00 9.961019289996162276e-03 1.382070822807475907e-04
1.073400020599365234e+00 1.008298807825214888e-02 1.364458150431062335e-04
1.074300050735473633e+00 1.014925342960587562e-02 1.369468243250611590e-04
1.075299978256225586e+00 1.007720666113738617e-02 1.373770797058530520e-04
1.076300024986267090e+00 1.008013232201628202e-02 1.358007213669331140e-04
1.077299952507019043e+00 1.003793032921970405e-02 1.330746790340616250e-04
1.078199982643127441e+00 1.020610765469191772e-02 1.310315690298124861e-04
1.079200029373168945e+00 1.005382766281768918e-02 1.300263938583255295e-04
1.080199956893920898e+00 1.004023705163740315e-02 1.295791020534363674e-04
1.081099987030029297e+00 1.014121868540207756e-02 1.293541503766353063e-04
1.082100033760070801e+00 1.022218808757521802e-02 1.292321982919646746e-04
1.083099961280822754e+00 1.014004466824958497e-02 1.291663173443242160e-04
1.084100008010864258e+00 9.819706001622378541e-03 1.291003578410657735e-04
1.085000038146972656e+00 9.998957169960305535e-03 1.290167939435864382e-04
1.085999965667724609e+00 9.953935684715630242e-03 1.289330484195818141e-04
1.087000012397766113e+00 1.012248990059642050e-02 1.288914469531857350e-04
1.087900042533874512e+00 1.009599681980188901e-02 1.289379149482356400e-04
1.088899970054626465e+00 1.036605030604410838e-02 1.290517756474281305e-04
1.089900016784667969e+00 1.038156755995494132e-02 1.292911018751167606e-04
1.090800046920776367e+00 1.036365514427653629e-02 1.298089176257847665e-04
1.091799974441528320e+00 9.990737323250753824e-03 1.308796987350407796e-04
1.092800021171569824e+00 1.045348079954780580e-02 1.325245998877642127e-04
1.093799948692321777e+00 1.034904211766541487e-02 1.339924587714280062e-04
1.094699978828430176e+00 1.047471643765159055e-02 1.341741674517945703e-04
1.095700025558471680e+00 1.063270521897839715e-02 1.327671682612329882e-04
1.096699953079223633e+00 1.042883596673647127e-02 1.309994226875951003e-04
1.097599983215332031e+00 1.041464207484938537e-02 1.299066187912875235e-04
1.098600029945373535e+00 1.082623353622776119e-02 1.295555311096409964e-04
1.099599957466125488e+00 1.037718907105456868e-02 1.298986793775803246e-04
1.100499987602233887e+00 1.061020978136612350e-02 1.306755464577495120e-04
1.101500034332275391e+00 1.054182904940857875e-02 1.312308070437730938e-04
1.102499961853027344e+00 1.054153808929238038e-02 1.309027112829339338e-04
1.103399991989135742e+00 1.034748293016629107e-02 1.298912157118602194e-04
1.104400038719177246e+00 1.043369827800874616e-02 1.289342146464915624e-04
1.105399966239929199e+00 1.061160149953090971e-02 1.284497798657772516e-04
1.106400012969970703e+00 1.035963117175803597e-02 1.282598734978607463e-04
1.107300043106079102e+00 1.064486530193315544e-02 1.281328012600844990e-04
1.108299970626831055e+00 1.054630973925821738e-02 1.280324269941499548e-04
1.109300017356872559e+00 1.059543067284364308e-02 1.279535388972632254e-04
1.110200047492980957e+00 1.078669806843543348e-02 1.278964663895156679e-04
1.111199975013732910e+00 1.054627762381804210e-02 1.278626343061166001e-04
1.112200021743774414e+00 1.070666399582633280e-02 1.278753039820028500e-04
1.113199949264526367e+00 1.057922837667040795e-02 1.279006105852115876e-04
1.114099979400634766e+00 1.058522326600128821e-02 1.278942618122624138e-04
1.115100026130676270e+00 1.055235311803254597e-02 1.278708611739883016e-04
1.116099953651428223e+00 1.052320728530886998e-02 1.278811178098304040e-04
1.116999983787536621e+00 1.070760207786517273e-02 1.279173751354285144e-04
1.118000030517578125e+00 1.052824649126488273e-02 1.279338964243054415e-04
1.118999958038330078e+00 1.052433379803135831e-02 1.278753231550607396e-04
1.119899988174438477e+00 1.067670142532442350e-02 1.277702852107851156e-04
1.120900034904479980e+00 1.057404892635651315e-02 1.276916741130796826e-04
1.121899962425231934e+00 1.067840693786563031e-02 1.276437636013569613e-04
1.122799992561340332e+00 1.053001720839179256e-02 1.276291894012876839e-04
1.123800039291381836e+00 1.065714162817451259e-02 1.276398560063352614e-04
1.124799966812133789e+00 1.047583528747863396e-02 1.276837017402141048e-04
1.125800013542175293e+00 1.057235526578180311e-02 1.277377097821622714e-04
1.126700043678283691e+00 1.049062771654749211e-02 1.278007646560489993e-04
1.127699971199035645e+00 1.046589372092738765e-02 1.278648269364703028e-04
1.128700017929077148e+00 1.051157644021035592e-02 1.280117668642205401e-04
1.129600048065185547e+00 1.046208907269730211e-02 1.284189074807289791e-04
1.130599975585937500e+00 1.051907934173901618e-02 1.295005403087141416e-04
1.131600022315979004e+00 1.031897877487167846e-02 1.315856204831108631e-04
1.132599949836730957e+00 1.067997237111426023e-02 1.341662713798546667e-04
1.133499979972839355e+00 1.069553692243705584e-02 1.355167367238503499e-04
1.134500026702880859e+00 1.074409854889573496e-02 1.340161527062660475e-04
1.135499954223632812e+00 1.059122901614609029e-02 1.313973251703508531e-04
1.136399984359741211e+00 1.068437869862311033e-02 1.296470899302011582e-04
1.137400031089782715e+00 1.072718286619834226e-02 1.287885781653545282e-04
1.138399958610534668e+00 1.067452540083259870e-02 1.284832233283765264e-04
1.139299988746643066e+00 1.078588277231050906e-02 1.285364557676139203e-04
1.140300035476684570e+00 1.067006619060198620e-02 1.289895478474831529e-04
1.141299962997436523e+00 1.047499293716786309e-02 1.298500524198361705e-04
1.142199993133544922e+00 1.054302235533610514e-02 1.305401342168272753e-04
1.143200039863586426e+00 1.047298654584858692e-02 1.304351979313849125e-04
1.144199967384338379e+00 1.067377882183332023e-02 1.296521885146761303e-04
1.145200014114379883e+00 1.055342945446433901e-02 1.288085965311303776e-04
1.146100044250488281e+00 1.066139684608483594e-02 1.283252011838212998e-04
1.147099971771240234e+00 1.052113707458797627e-02 1.281975704633638632e-04
1.148100018501281738e+00 1.055454433015390672e-02 1.282405597486920370e-04
1.149000048637390137e+00 1.045904284331572627e-02 1.282547924013449614e-04
1.149999976158142090e+00 1.089892157439800204e-02 1.281983415644766483e-04
1.151000022888183594e+00 1.049857050898738570e-02 1.281450141721036495e-04
1.151900053024291992e+00 1.066240601358301072e-02 1.281524938141734738e-04
1.152899980545043945e+00 1.058880958740742242e-02 1.282185555729430223e-04
1.153900027275085449e+00 1.057374086534198024e-02 1.283297516065140032e-04
1.154899954795837402e+00 1.061166122163781367e-02 1.285157998645403230e-04
1.155799984931945801e+00 1.050594475158417307e-02 1.289530992225183955e-04
1.156800031661987305e+00 1.062030598235026192e-02 1.301309428102627517e-04
1.157799959182739258e+00 1.081645598026033384e-02 1.324523520574907159e-04
1.158699989318847656e+00 1.045021953031823915e-02 1.355349521587477686e-04
1.159700036048889160e+00 1.058915637140737942e-02 1.375895106567574398e-04
1.160699963569641113e+00 1.068242429009942998e-02 1.363133032328727248e-04
1.161700010299682617e+00 1.058011973412600198e-02 1.335549484658577217e-04
1.162600040435791016e+00 1.072775799909431865e-02 1.314437995282651493e-04
1.163599967956542969e+00 1.055065731530452876e-02 1.302490602042813991e-04
1.164600014686584473e+00 1.067142916242506262e-02 1.296235353637939210e-04
1.165500044822692871e+00 1.058239990231096307e-02 1.292135819936072896e-04
1.166499972343444824e+00 1.076985996597404696e-02 1.289350044565416875e-04
1.167500019073486328e+00 1.062062216716505234e-02 1.287808521143389659e-04
1.168400049209594727e+00 1.065162881160845211e-02 1.287350636000227024e-04
1.169399976730346680e+00 1.074422565442913549e-02 1.287849241921035486e-04
1.170400023460388184e+00 1.069197755493194769e-02 1.289336999521922291e-04
1.171300053596496582e+00 1.056129209855802623e-02 1.291620455959731719e-04
1.172299981117248535e+00 1.055782574962241087e-02 1.294242584587124395e-04
1.173300027847290039e+00 1.064701466220568070e-02 1.296361759153511915e-04
1.174299955368041992e+00 1.051967571208834058e-02 1.298527148113019357e-04
1.175199985504150391e+00 1.083839354230190476e-02 1.302573802397848860e-04
1.176200032234191895e+00 1.066118761319762541e-02 1.311645438943347824e-04
1.177199959754943848e+00 1.074766048176496215e-02 1.328224756674179939e-04
1.178099989891052246e+00 1.055959628000161313e-02 1.343933774553041939e-04
1.179100036621093750e+00 1.039329232994711666e-02 1.346488700574710725e-04
1.180099964141845703e+00 1.048042566501950976e-02 1.334715574824767907e-04
1.181100010871887207e+00 1.051244190017583055e-02 1.319093504368653040e-04
1.182000041007995605e+00 1.052256799067068267e-02 1.310192353234912845e-04
1.182999968528747559e+00 1.046412189213074585e-02 1.311279142333869456e-04
1.184000015258789062e+00 1.040230162271494133e-02 1.323529468322917114e-04
1.184900045394897461e+00 1.071212683950377095e-02 1.346650363584343964e-04
1.185899972915649414e+00 1.044315026632191765e-02 1.374272024065670359e-04
1.186900019645690918e+00 1.056707990107378682e-02 1.387438135452105919e-04
1.187800049781799316e+00 1.044187301105837726e-02 1.371320202163488731e-04
1.188799977302551270e+00 1.055888658829809423e-02 1.343355405872421462e-04
1.189800024032592773e+00 1.045079281663076343e-02 1.322599890884076348e-04
1.190799951553344727e+00 1.067243049419946098e-02 1.312238092022760961e-04
1.191699981689453125e+00 1.066408711445092014e-02 1.308835460242567202e-04
1.192700028419494629e+00 1.062998319943681859e-02 1.309754641336922801e-04
1.193699955940246582e+00 1.037497869222274785e-02 1.313196083145841105e-04
1.194599986076354980e+00 1.042155987169919758e-02 1.315796896341608348e-04
1.195600032806396484e+00 1.045396447826025567e-02 1.317597109676230821e-04
1.196599960327148438e+00 1.057593386340249624e-02 1.322369758350719403e-04
1.197499990463256836e+00 1.065871671149402206e-02 1.334896532393750905e-04
1.198500037193298340e+00 1.052579949374436372e-02 1.356020145281705439e-04
1.199499964714050293e+00 1.061592889227633112e-02 1.368736554302956516e-04
1.200399994850158691e+00 1.046762644430021712e-02 1.363390410906969226e-04
1.201400041580200195e+00 1.060896972331994668e-02 1.346391657316290866e-04
1.202399969100952148e+00 1.057299083459305351e-02 1.331511522472405033e-04
1.203400015830993652e+00 1.082633357006284984e-02 1.325023981964956331e-04
1.204300045967102051e+00 1.048486884765233856e-02 1.322017315540188363e-04
1.205299973487854004e+00 1.059752273459884167e-02 1.318677545580275814e-04
1.206300020217895508e+00 1.064925329600780943e-02 1.315099218096819217e-04
1.207200050354003906e+00 1.058964041731020808e-02 1.312504971109698388e-04
1.208199977874755859e+00 1.046981940960142049e-02 1.311341325819792851e-04
